Ticket,Nombre comun,Dia,Mes,Ano,,Evento,Ciudad,Vereda,Arboles,Hectareas
1851,"Escobo, Nadador, Sauco Medicinal, Arrayán Guayabo, Chocho Alcaparro, Ceiba rosada",10,14,2021,,Obligación Contractual,Yarumal,Llanos de Cuiva,60,0.12
634,"CARRENTE ROJO, MANO, olivo de cera, Quimulá, Cedro de Altura, Alcaparro Enano, Arboloco, Arrayan de Hoja Ancha, Canelo de Paramo, Camargo, Cedro Negro, Espadero, Guayabo Negro, Nadador, Pino Colombiano Romeron, Simplocus, Sauco de Monte, Urapan, Drago, Chagualo, Aguacatillo, Roble",7,20,2020,,SIEMBRA,Yarumal,Llanos de Cuiva,1431,2.862
1294,Eugenio,10,29,2021,,Siembra relacionada al 110-CNT2011-155,Yarumal,Mallarino,85,0.17
100,"Quimulá, Arrayan de Hoja Pequeña, Guayabo Comun, Urapan, Simplocus, Camargo, Sauco de Monte, Cedro Negro, Aliso, Aguacatillo",8,4,2020,,siembra,Yarumal,Mallarino,243,0.486
2173,Aguacatillo,4,15,2021,,SEMBRATON APOYO,Yarumal,Mina Vieja,1121,2.242
2172,Camargo,4,9,2021,,SEMBRATON APOYO,Yarumal,Mina Vieja,350,0.7
2171,Chirlobirlo,3,23,2021,,SEMBRATON APOYO,Yarumal,Mina Vieja,917,1.834
2176,Quimulá,5,3,2021,,SEMBRATON APOYO,Yarumal,Mina Vieja,400,0.8
209,"Quimulá, Quimulá, Quiebrabarrigo, Cedro de Altura, Acacia Roja, Arrayan Yayo, Cedrillo, Alcaparro Criollo, Canelo de Paramo, Acacia Rosada, Cheflera Pategallina, Espadero, Cheflera Mano de Oso, Alcaparro Enano, Aliso, Chagualo, Aguacatillo, Roble",9,12,2020,,Siembra Humedal Municipal,Yarumal,Mina Vieja,1055,2.11
2180,Camargo,6,5,2021,,SEMBRATON APOYO,Yarumal,Mina Vieja,2000,4
2170,Sauce,2,16,2021,,SEMBRATON APOYO,Yarumal,Mina Vieja,1000,2
2169,Quimulá,2,1,2021,,SEMBRATON APOYO,Yarumal,Mina Vieja,300,0.6
25,"olivo de cera, Quimulá, Arrayan Eugenio, Pino Colombiano Romeron, Alcaparro Criollo, Arrayan de Hoja Pequeña, Espadero, Cedro Negro, Drago, Chagualo",5,7,2020,,restauracion morro azul,Yarumal,Mina Vieja,700,1.4
27,"olivo de cera, Quimulá, Cedro de Altura, Alcaparro Enano, Pino Colombiano Romeron, Chagualo, Roble",6,5,2020,,Siembra participativa yarumal,Yarumal,Mina Vieja,712,1.424
2175,Saúco,4,28,2021,,SEMBRATON APOYO,Yarumal,Mina Vieja,300,0.6
2163,Chirlobirlo,5,4,2021,,SEMBRATON APOYO,Yarumal,Mina Vieja,900,1.8
2168,Roble,7,28,2021,,SEMBRATON APOYO,Yarumal,Mina Vieja,20000,40
2167,Aguacatillo,11,19,2021,,SEMBRATON APOYO,Yarumal,Mina Vieja,14409,28.818
2166,Quiebra barrigo,10,28,2021,,SEMBRATON APOYO,Yarumal,Mina Vieja,20000,40
2177,"Sauce, Chachafruto",5,20,2021,,SEMBRATON APOYO,Yarumal,Mina Vieja,1759,3.518
2178,Chirlobirlo,5,28,2021,,SEMBRATON APOYO,Yarumal,Mina Vieja,2029,4.058
2165,Cedro altura,9,14,2021,,SEMBRATON APOYO,Yarumal,Mina Vieja,3000,6
2164,Cedro Negro,6,4,2021,,SEMBRATON APOYO,Yarumal,Mina Vieja,10000,20
2145,"Niguito, Chagualo",7,15,2021,,SEMBRATON APOYO,Yarumal,Mina Vieja,1300,2.6
2179,Cedro Negro,6,2,2021,,SEMBRATON APOYO,Yarumal,Mina Vieja,1900,3.8
2373,Niguito,8,5,2021,,SEMBRATON APOYO,Yarumal,Mina Vieja,600,1.2
2183,Chaparro,7,29,2021,,SEMBRATON APOYO,Yarumal,Mina Vieja,1060,2.12
2182,Arrayán,7,20,2021,,SEMBRATON APOYO,Yarumal,Mina Vieja,800,1.6
2181,Candelo,6,25,2021,,SEMBRATON APOYO,Yarumal,Mina Vieja,700,1.4
2174,Roble,4,22,2021,,SEMBRATON APOYO,Yarumal,Mina Vieja,2790,5.58
103,"Quimulá, Camargo, Arracacho, Simplocus, Cheflera Mano de Oso, Gallinazo, Espadero, Alcaparro Criollo, Escobo 1, Cedro Negro, Urapan, Aliso, Chagualo, Aguacatillo, Roble",8,12,2020,,siembra,Yarumal,Rosalito,600,1.2
212,"Quimulá, Quiebrabarrigo, Cedro Amarillo, Acacia Rosada, Palma Pacaya, Espadero, Arrayan Yayo, Espadero, Guayabo Liso, Aliso, Chagualo, Aguacatillo, Roble",9,15,2020,,siembra,Yarumal,San Roque,1800,3.6
520,"Cedro de Altura, Gallinazo, Urapan, Cheflera Mano de Oso, Chagualo",9,7,2020,,sembraton del convenio 040.cov.2009.139 pozos sépticos,Yarumal,Santa Juana,220,0.44
1166,"Quimulá, Cedro de Altura, Roble",9,22,2021,,Obligación contractual 110-CNT2011-148,Yarumal,Santa Juana,46,0.092
1236,"Quimulá, Cedro de Altura, Roble",9,22,2021,,Obligación contractual contrato 110-CNT2011-153,Yarumal,Santa Juana,24,0.048
372,"Quimulá, Cedro de Altura, Gallinazo, Cheflera Mano de Oso, Chagualo",11,7,2020,,jornada de Restauración Activa,Yarumal,Santa Juana,12,0.024
374,"Alcaparro Enano, Cheflera Mano de Oso, Chagualo",11,9,2020,,convenio 040-COV2009-139,Yarumal,Santa Juana,12,0.024
347,"Cedro de Altura, Abarco, Cheflera Mano de Oso, Aliso, Chagualo",11,7,2020,,siembra convenio 040-COV2009-140,Yarumal,Santa Juana,200,0.4
94,"Quimulá, Cedro de Altura, Chagualon, Espadero, Alcaparro Enano, Urapan, Camargo, Arrayan de Hoja Pequeña, Roble",7,10,2020,,sembrando con aguas del norte,Yarumal,Tobon,500,1
1336,"Chachafruto, Chagualo",8,1,2021,,Siembras Aguas del Norte Antioqueño - Relleno,Yarumal,Ventanas,350,0.7
473,"Drago, Chachafruto",11,24,2020,,Siembra de árboles nativos como requisito de Convenio 040-COV2010-162,Yarumal,Yarumalito,200,0.4
